date,id,YOLL1,YOLL2,YOLL3,humrel,meantemp,maxtemp,mintemp,o3,year,month,week,YLL,month_mean,yll_total,HW,HW_lag1,HW_lag2,HW_lag3,o3_lag1,o3_lag2,o3_lag3,HW_lag0_2,no2,no2_lag1,no2_lag2,no2_lag3,total_death
7/29/2001,1071,1821.19,704.28,1065.78,52.2,22.53,27.2,14.4,21.5,11,2,9,3591.25,21.39427,3591.25,0,0,0,0,17.79167,19.875,21.41667,0,18.12719,22.8975,21.38875,17.50594,52
7/30/2001,1072,939.93,1170.26,1290.32,70.1,21.46,25.9,16.7,25.5,11,2,9,3400.51,21.39427,3400.51,0,0,0,0,21.5,17.79167,19.875,0,39.11656,18.12719,22.8975,21.38875,46
7/31/2001,1073,1509.66,897.7,729.37,65.8,23.12,29,16.3,45.3333,11,2,9,3136.73,21.39427,3136.73,0,0,0,0,25.5,21.5,17.79167,0,44.15313,39.11656,18.12719,22.8975,45
8/1/2001,1074,1472.98,983.81,736.7,55.5,25.22,31.3,17,32.25,11,3,9,3193.49,20.58781,3193.49,1,0,0,0,45.33333,25.5,21.5,0.3333333,43.70937,44.15313,39.11656,18.12719,43
8/2/2001,1075,1447.45,408.64,1456.03,62.4,25.31,31.6,20.2,46.7917,11,3,9,3312.12,20.58781,3312.12,1,1,0,0,32.25,45.33333,25.5,0.6666667,31.15125,43.70937,44.15313,39.11656,44
8/3/2001,1076,1471.79,862.03,508.11,61.9,25.99,30.5,22.2,31.75,11,3,10,2841.93,20.58781,2841.93,1,1,1,0,46.79167,32.25,45.33333,1,23.20813,31.15125,43.70937,44.15313,41
8/4/2001,1077,883.38,473.44,861.18,49.6,24.14,29.2,18.8,29.5417,11,3,10,2218,20.58781,2218,0,1,1,1,31.75,46.79167,32.25,0.6666667,20.52344,23.20813,31.15125,43.70937,29
8/5/2001,1078,2030.12,779.9,959.82,56.9,25.16,31.5,16.4,22.9583,11,3,10,3769.84,20.58781,3769.84,1,0,1,1,29.54167,31.75,46.79167,0.6666667,25.89281,20.52344,23.20813,31.15125,53
8/6/2001,1079,1474.86,1130.74,603.22,51,27.13,31.2,20.9,42.8333,11,3,10,3208.82,20.58781,3208.82,1,1,0,1,22.95833,29.54167,31.75,0.6666667,24.58375,25.89281,20.52344,23.20813,45
8/7/2001,1080,970.13,759.88,799.29,53.8,28.59,34.6,23.6,41.5,11,3,10,2529.3,20.58781,2529.3,1,1,1,0,42.83333,22.95833,29.54167,1,29.465,24.58375,25.89281,20.52344,38
8/8/2001,1081,1409.7,763.2,1076.22,58.3,27.42,35.4,18.7,26.125,11,3,10,3249.12,20.58781,3249.12,1,1,1,1,41.5,42.83333,22.95833,1,34.12437,29.465,24.58375,25.89281,45
8/9/2001,1082,1229.07,1196.62,1090.22,61.5,29.21,34.3,22.8,55.0417,11,3,10,3515.91,20.58781,3515.91,1,1,1,1,26.125,41.5,42.83333,1,28.55531,34.12437,29.465,24.58375,49
8/10/2001,1083,1564.9,328.96,1949.38,49.8,27.17,30.2,20.3,41.375,11,3,11,3843.24,20.58781,3843.24,1,1,1,1,55.04167,26.125,41.5,1,22.65344,28.55531,34.12437,29.465,56
8/11/2001,1084,1831.31,999.79,920.49,49.2,21.65,26.6,15.3,26.5417,11,3,11,3751.59,20.58781,3751.59,0,1,1,1,41.375,55.04167,26.125,0.6666667,16.21906,22.65344,28.55531,34.12437,54
8/12/2001,1085,1401.76,587.15,1052.61,63.3,23.7,29.2,16.6,32.75,11,3,11,3041.52,20.58781,3041.52,0,0,1,1,26.54167,41.375,55.04167,0.3333333,19.88,16.21906,22.65344,28.55531,43
8/13/2001,1086,1241.26,678.04,1368.89,60.4,23.05,28.6,17.6,33.8696,11,3,11,3288.19,20.58781,3288.19,0,0,0,1,32.75,26.54167,41.375,0,27.55688,19.88,16.21906,22.65344,47
8/14/2001,1087,1176.67,1490.43,1254.51,54.1,20.37,25.7,13.1,17.9167,11,3,11,3921.61,20.58781,3921.61,0,0,0,0,33.86956,32.75,26.54167,0,30.23674,27.55688,19.88,16.21906,52
8/15/2001,1088,1761.16,728.65,898.83,51.2,22.47,28.5,15.2,18.6667,11,3,11,3388.64,20.58781,3388.64,0,0,0,0,17.91667,33.86956,32.75,0,33.45875,30.23674,27.55688,19.88,46
8/16/2001,1089,892.22,1074.4,831.74,54.9,23.93,29.9,15.7,41.125,11,3,11,2798.36,20.58781,2798.36,0,0,0,0,18.66667,17.91667,33.86956,0,41.09125,33.45875,30.23674,27.55688,38
8/17/2001,1090,829.71,1194.15,996.19,72.7,23.49,28.3,20.3,37.9167,11,3,12,3020.05,20.58781,3020.05,0,0,0,0,41.125,18.66667,17.91667,0,31.19563,41.09125,33.45875,30.23674,44
8/18/2001,1091,851.16,671.36,1334.19,66.8,22.76,27,19.8,34.0417,11,3,12,2856.71,20.58781,2856.71,0,0,0,0,37.91667,41.125,18.66667,0,21.96563,31.19563,41.09125,33.45875,38
8/19/2001,1092,1469.48,611.91,817.36,63.9,23.03,27.8,17.7,22.7917,11,3,12,2898.75,20.58781,2898.75,0,0,0,0,34.04167,37.91667,41.125,0,16.10813,21.96563,31.19563,41.09125,41
8/20/2001,1093,1232.05,615.68,961.44,88.8,19.37,23.7,16.7,11.5,11,3,12,2809.17,20.58781,2809.17,0,0,0,0,22.79167,34.04167,37.91667,0,18.79281,16.10813,21.96563,31.19563,38
8/21/2001,1094,1333.99,565.23,529.08,84,21.29,25.1,18,21.9167,11,3,12,2428.3,20.58781,2428.3,0,0,0,0,11.5,22.79167,34.04167,0,30.59656,18.79281,16.10813,21.96563,33
8/22/2001,1095,757.57,693.16,782.01,67,23.59,29.1,18.6,22.1905,11,3,12,2232.74,20.58781,2232.74,0,0,0,0,21.91667,11.5,22.79167,0,25.60438,30.59656,18.79281,16.10813,31
8/23/2001,1096,1130.6,732.14,559.27,70.5,21.88,24.9,19.3,31.2083,11,3,12,2422.01,20.58781,2422.01,0,0,0,0,22.19048,21.91667,11.5,0,31.37313,25.60438,30.59656,18.79281,36
8/24/2001,1097,1620.12,845.41,783.57,55,17.81,22.3,12.9,21.125,11,3,13,3249.1,20.58781,3249.1,0,0,0,0,31.20833,22.19048,21.91667,0,21.61062,31.37313,25.60438,30.59656,44
8/25/2001,1098,703.76,557.91,827.25,53.3,18.87,24.5,11.5,18.75,11,3,13,2088.92,20.58781,2088.92,0,0,0,0,21.125,31.20833,22.19048,0,26.27,21.61062,31.37313,25.60438,30
8/26/2001,1099,1069.97,586.35,600.38,71.1,22,26.9,16.6,34.5,11,3,13,2256.7,20.58781,2256.7,0,0,0,0,18.75,21.125,31.20833,0,24.36188,26.27,21.61062,31.37313,33
8/27/2001,1100,1222.2,880.03,1187.93,77.5,21.02,25.1,17.2,26.9167,11,3,13,3290.16,20.58781,3290.16,0,0,0,0,34.5,18.75,21.125,0,25.40469,24.36188,26.27,21.61062,46
8/28/2001,1101,1525.89,988.52,1246.13,77.9,19.91,23.3,16.4,23.7917,11,3,13,3760.54,20.58781,3760.54,0,0,0,0,26.91667,34.5,18.75,0,27.42375,25.40469,24.36188,26.27,50
8/29/2001,1102,1204.24,615.74,1009.53,69.8,14.94,19.3,10.2,18.25,11,3,13,2829.51,20.58781,2829.51,0,0,0,0,23.79167,26.91667,34.5,0,19.63594,27.42375,25.40469,24.36188,38
8/30/2001,1103,953.97,1103.13,685.07,66.8,18.27,24.6,9.3,13.0417,11,3,13,2742.17,20.58781,2742.17,0,0,0,0,18.25,23.79167,26.91667,0,26.02594,19.63594,27.42375,25.40469,39
8/31/2001,1104,1161.48,710.51,801.03,81,21.85,27.5,18.1,31.3333,11,3,13,2673.02,20.58781,2673.02,0,0,0,0,13.04167,18.25,23.79167,0,36.36531,26.02594,19.63594,27.42375,38
6/1/2002,1105,1034.52,1022.74,573.38,66.7,18.26,23.9,13.4,36.3333,12,1,1,2630.64,19.30185,2630.64,0,0,0,0,31.33333,13.04167,18.25,0,17.50594,36.36531,26.02594,19.63594,39
6/2/2002,1106,1051.19,605.38,747.94,57.6,12.75,16,9.6,34.4167,12,1,1,2404.51,19.30185,2404.51,0,0,0,0,36.33333,31.33333,13.04167,0,17.94969,17.50594,36.36531,26.02594,34
6/3/2002,1107,1025.56,680.81,548.64,52.9,11.05,17.3,4.9,38.1739,12,1,1,2255.01,19.30185,2255.01,0,0,0,0,34.41667,36.33333,31.33333,0,25.71531,17.94969,17.50594,36.36531,32
6/4/2002,1108,1372.59,1045.11,627.53,56.3,15.05,20.6,6.7,24.9167,12,1,1,3045.23,19.30185,3045.23,0,0,0,0,38.17391,34.41667,36.33333,0,28.00063,25.71531,17.94969,17.50594,42
6/5/2002,1109,905.38,707.54,761.74,94.4,16.32,20.1,13.2,31.75,12,1,1,2374.66,19.30185,2374.66,0,0,0,0,24.91667,38.17391,34.41667,0,34.01344,28.00063,25.71531,17.94969,35
6/6/2002,1110,1522.27,861.64,1101.47,70.8,15.32,18.6,11.4,28.1667,12,1,1,3485.38,19.30185,3485.38,0,0,0,0,31.75,24.91667,38.17391,0,23.58531,34.01344,28.00063,25.71531,47
6/7/2002,1111,1250.69,701.29,702.4,50.7,16.52,21.2,10.2,26.1667,12,1,1,2654.38,19.30185,2654.38,0,0,0,0,28.16667,31.75,24.91667,0,30.95156,23.58531,34.01344,28.00063,36
6/8/2002,1112,1040.29,978.96,777.85,73.3,16.08,19.2,10.8,15.125,12,1,2,2797.1,19.30185,2797.1,0,0,0,0,26.16667,28.16667,31.75,0,32.17188,30.95156,23.58531,34.01344,39
6/9/2002,1113,1297,1254.45,356.68,64.7,19.31,23.8,16,33.4583,12,1,2,2908.13,19.30185,2908.13,0,0,0,0,15.125,26.16667,28.16667,0,20.10188,32.17188,30.95156,23.58531,42
6/10/2002,1114,1202.32,905.29,592.74,61.1,16.55,20.4,11.1,24.0417,12,1,2,2700.35,19.30185,2700.35,0,0,0,0,33.45833,15.125,26.16667,0,26.73594,20.10188,32.17188,30.95156,38
6/11/2002,1115,1683.38,212.08,1196.31,90.7,13.78,16.6,12.5,17.9167,12,1,2,3091.77,19.30185,3091.77,0,0,0,0,24.04167,33.45833,15.125,0,29.35696,26.73594,20.10188,32.17188,44
6/12/2002,1116,397.78,424.78,654.47,87.8,14.15,18.4,11.9,22.1667,12,1,2,1477.03,19.30185,1477.03,0,0,0,0,17.91667,24.04167,33.45833,0,31.32875,29.35696,26.73594,20.10188,22
6/13/2002,1117,1121.15,779.72,1130.37,65.3,17.74,22.7,11.2,24.7917,12,1,2,3031.24,19.30185,3031.24,0,0,0,0,22.16667,17.91667,24.04167,0,43.665,31.32875,29.35696,26.73594,46
6/14/2002,1118,851.12,1194.44,854.33,56.3,18.53,22.7,12.2,17.75,12,1,2,2899.89,19.30185,2899.89,0,0,0,0,24.79167,22.16667,17.91667,0,33.92469,43.665,31.32875,29.35696,42
6/15/2002,1119,988.22,1004.41,850.98,85.1,13.76,17.6,11.2,20.3636,12,1,3,2843.61,19.30185,2843.61,0,0,0,0,17.75,24.79167,22.16667,0,21.655,33.92469,43.665,31.32875,39
6/16/2002,1120,1209.29,841.05,982.22,89.4,11.8,13.7,10,17.2917,12,1,3,3032.56,19.30185,3032.56,0,0,0,0,20.36364,17.75,24.79167,0,19.01469,21.655,33.92469,43.665,42
6/17/2002,1121,1182.52,900.87,883.87,83.4,14.94,18,12.4,17.4167,12,1,3,2967.26,19.30185,2967.26,0,0,0,0,17.29167,20.36364,17.75,0,26.46969,19.01469,21.655,33.92469,42
6/18/2002,1122,1745.69,1297.3,1254.72,86.1,15.94,19.5,13.7,12.9583,12,1,3,4297.71,19.30185,4297.71,0,0,0,0,17.41667,17.29167,20.36364,0,30.23674,26.46969,19.01469,21.655,60
6/19/2002,1123,1303.43,864.54,1223.43,69.8,18.45,24.2,11.2,21.625,12,1,3,3391.4,19.30185,3391.4,0,0,0,0,12.95833,17.41667,17.29167,0,35.02924,30.23674,26.46969,19.01469,46
6/20/2002,1124,1466.59,1004.42,796.45,60.7,21.46,27.2,13.3,25.0833,12,1,3,3267.46,19.30185,3267.46,0,0,0,0,21.625,12.95833,17.41667,0,37.96725,35.02924,30.23674,26.46969,46
6/21/2002,1125,1141.33,469.42,1015.11,65.1,23.28,28.4,16.7,47.625,12,1,3,2625.86,19.30185,2625.86,0,0,0,0,25.08333,21.625,12.95833,0,42.88844,37.96725,35.02924,30.23674,39
6/22/2002,1126,1388.37,1274.47,991.41,59.4,22.18,25,19,40,12,1,4,3654.25,19.30185,3654.25,0,0,0,0,47.625,25.08333,21.625,0,22.40937,42.88844,37.96725,35.02924,52
6/23/2002,1127,1334.12,920.7,900.64,81.8,21.65,28.2,17.5,39.75,12,1,4,3155.46,19.30185,3155.46,0,0,0,0,40,47.625,25.08333,0,22.49813,22.40937,42.88844,37.96725,46
6/24/2002,1128,1159.89,720.3,543.9,57.1,19.05,25,13.1,29.2083,12,1,4,2424.09,19.30185,2424.09,0,0,0,0,39.75,40,47.625,0,18.105,22.49813,22.40937,42.88844,32
6/25/2002,1129,715.25,1335.42,715.45,75,18.2,22.2,14.4,7.91667,12,1,4,2766.12,19.30185,2766.12,0,0,0,0,29.20833,39.75,40,0,31.53326,18.105,22.49813,22.40937,40
6/26/2002,1130,1341.96,1012.1,902.98,79.8,21.76,25.7,17.2,29.8333,12,1,4,3257.04,19.30185,3257.04,0,0,0,0,7.916667,29.20833,39.75,0,32.28281,31.53326,18.105,22.49813,44
6/27/2002,1131,977.56,696.55,930.73,81.8,22.44,26.5,19.9,39.4167,12,1,4,2604.84,19.30185,2604.84,0,0,0,0,29.83333,7.916667,29.20833,0,26.4475,32.28281,31.53326,18.105,35
6/28/2002,1132,818.23,779.33,839.21,63.1,22.49,27.1,17.8,28.2083,12,1,4,2436.77,19.30185,2436.77,0,0,0,0,39.41667,29.83333,7.916667,0,23.62969,26.4475,32.28281,31.53326,33
6/29/2002,1133,678.25,1138.6,1272.71,54.2,21.78,27,13.7,28.0833,12,1,5,3089.56,19.30185,3089.56,0,0,0,0,28.20833,39.41667,29.83333,0,23.18594,23.62969,26.4475,32.28281,42
6/30/2002,1134,1178.42,570.26,966.72,63.5,23.89,29.4,17.3,33.125,12,1,5,2715.4,19.30185,2715.4,0,0,0,0,28.08333,28.20833,39.41667,0,17.41719,23.18594,23.62969,26.4475,37
7/1/2002,1135,1854.9,402.56,982.19,65.7,26.7,32.1,22.5,60.5833,12,2,5,3239.65,21.39427,3239.65,1,0,0,0,33.125,28.08333,28.20833,0.3333333,17.52813,17.41719,23.18594,23.62969,44
7/2/2002,1136,1594.54,980.64,518.03,70.9,28.61,33.4,24.6,55.5833,12,2,5,3093.21,21.39427,3093.21,1,1,0,0,60.58333,33.125,28.08333,0.6666667,27.64562,17.52813,17.41719,23.18594,43
7/3/2002,1137,2367.99,1629.97,1210.35,68,29.02,33.2,24.5,43.0833,12,2,5,5208.31,21.39427,5208.31,1,1,1,0,55.58333,60.58333,33.125,1,31.7725,27.64562,17.52813,17.41719,73
7/4/2002,1138,1985.17,1187.52,1452.85,58.2,27.2,30.9,21,39.6667,12,2,5,4625.54,21.39427,4625.54,1,1,1,1,43.08333,55.58333,60.58333,1,26.66937,31.7725,27.64562,17.52813,63
7/5/2002,1139,1325.22,1178.69,913.55,66.5,20.91,25.2,16.7,25.7727,12,2,5,3417.46,21.39427,3417.46,0,1,1,1,39.66667,43.08333,55.58333,0.6666667,25.69891,26.66937,31.7725,27.64562,49
7/6/2002,1140,1256.21,899.75,1010.59,57.6,21.13,27.9,15.8,28.25,12,2,6,3166.55,21.39427,3166.55,0,0,1,1,25.77273,39.66667,43.08333,0.3333333,20.88852,25.69891,26.66937,31.7725,44
7/7/2002,1141,1268.07,1174.14,1292.09,71.4,20.26,24.2,15.9,19.875,12,2,6,3734.3,21.39427,3734.3,0,0,0,1,28.25,25.77273,39.66667,0,23.09719,20.88852,25.69891,26.66937,52
7/8/2002,1142,1114.23,528.44,1568.84,72.8,23.54,27.7,20.6,33.4583,12,2,6,3211.51,21.39427,3211.51,0,0,0,0,19.875,28.25,25.77273,0,26.46969,23.09719,20.88852,25.69891,44
7/9/2002,1143,1957.85,606.06,1029.81,68.9,22.97,27.4,18.6,37.8333,12,2,6,3593.72,21.39427,3593.72,0,0,0,0,33.45833,19.875,28.25,0,29.68687,26.46969,23.09719,20.88852,49
7/10/2002,1144,782.4,813.26,1146.49,54.7,16.54,19.8,12.7,27,12,2,6,2742.15,21.39427,2742.15,0,0,0,0,37.83333,33.45833,19.875,0,21.34438,29.68687,26.46969,23.09719,40
7/11/2002,1145,2220.32,484.25,657.71,54.6,17.17,23.2,11,29.4348,12,2,6,3362.28,21.39427,3362.28,0,0,0,0,27,37.83333,33.45833,0,23.49656,21.34438,29.68687,26.46969,46
7/12/2002,1146,1427.45,656.19,733.63,54.7,20.53,25.8,14.2,25.6667,12,2,6,2817.27,21.39427,2817.27,0,0,0,0,29.43478,27,37.83333,0,19.12563,23.49656,21.34438,29.68687,40
7/13/2002,1147,1046.09,585.59,668.05,62.7,21.44,27.8,16.5,33.7083,12,2,7,2299.73,21.39427,2299.73,0,0,0,0,25.66667,29.43478,27,0,19.76906,19.12563,23.49656,21.34438,31
7/14/2002,1148,1264.54,441.49,770,63.2,23.18,28.5,17.7,37.8333,12,2,7,2476.03,21.39427,2476.03,0,0,0,0,33.70833,25.66667,29.43478,0,18.59312,19.76906,19.12563,23.49656,37
7/15/2002,1149,1128.11,814.23,1052.83,57.4,22.48,26.2,18.9,45.3333,12,2,7,2995.17,21.39427,2995.17,0,0,0,0,37.83333,33.70833,25.66667,0,24.02906,18.59312,19.76906,19.12563,42
7/16/2002,1150,1678.34,814.63,537.45,63.5,18.25,21.3,15.6,21.4583,12,2,7,3030.42,21.39427,3030.42,0,0,0,0,45.33333,37.83333,33.70833,0,19.01469,24.02906,18.59312,19.76906,43
7/17/2002,1151,919.07,546.1,813.23,78,20.54,25.8,15.4,21.375,12,2,7,2278.4,21.39427,2278.4,0,0,0,0,21.45833,45.33333,37.83333,0,27.46812,19.01469,24.02906,18.59312,31
7/18/2002,1152,1894.42,900.69,804.78,69.2,20.83,23.8,17,21.875,12,2,7,3599.89,21.39427,3599.89,0,0,0,0,21.375,21.45833,45.33333,0,18.41562,27.46812,19.01469,24.02906,48
7/19/2002,1153,1141.98,1060.59,824.63,63.8,19.8,25.3,14.2,23.5,12,2,7,3027.2,21.39427,3027.2,0,0,0,0,21.875,21.375,21.45833,0,23.2525,18.41562,27.46812,19.01469,43
7/20/2002,1154,1094.17,1241.16,1055.53,54.5,21.08,25.6,15.2,31.125,12,2,8,3390.86,21.39427,3390.86,0,0,0,0,23.5,21.875,21.375,0,17.48375,23.2525,18.41562,27.46812,47
7/21/2002,1155,1732.47,673.48,842.7,57.6,23.25,29.4,15.9,29.4167,12,2,8,3248.65,21.39427,3248.65,0,0,0,0,31.125,23.5,21.875,0,18.41562,17.48375,23.2525,18.41562,45
7/22/2002,1156,1237.38,1513.93,1212.35,63,27.65,32.3,21.9,56.9167,12,2,8,3963.66,21.39427,3963.66,1,0,0,0,29.41667,31.125,23.5,0.3333333,20.27938,18.41562,17.48375,23.2525,54
7/23/2002,1157,1552.89,606.71,812.32,66.8,22.17,26.3,14.5,31.7917,12,2,8,2971.92,21.39427,2971.92,0,1,0,0,56.91667,29.41667,31.125,0.3333333,13.20039,20.27938,18.41562,17.48375,42
7/24/2002,1158,1345.97,789.97,961.19,49.4,18.24,22.8,13.2,24.0833,12,2,8,3097.13,21.39427,3097.13,0,0,1,0,31.79167,56.91667,29.41667,0.3333333,17.41275,13.20039,20.27938,18.41562,42
7/25/2002,1159,1634.52,1022.59,666.25,50.9,19.96,24.9,12.5,26.5417,12,2,8,3323.36,21.39427,3323.36,0,0,0,1,24.08333,31.79167,56.91667,0,25.29375,17.41275,13.20039,20.27938,48
7/26/2002,1160,1073.62,688.74,537.22,69.7,19.6,23.5,15.3,30.7917,12,2,8,2299.58,21.39427,2299.58,0,0,0,0,26.54167,24.08333,31.79167,0,26.33656,25.29375,17.41275,13.20039,32
7/27/2002,1161,1153.34,1252.81,524.64,81.8,20.07,25.4,14.9,30.375,12,2,9,2930.79,21.39427,2930.79,0,0,0,0,30.79167,26.54167,24.08333,0,24.65031,26.33656,25.29375,17.41275,39
7/28/2002,1162,1340.48,1439.12,843.15,83,22.72,25.9,18.4,25.0417,12,2,9,3622.75,21.39427,3622.75,0,0,0,0,30.375,30.79167,26.54167,0,16.33,24.65031,26.33656,25.29375,52
7/29/2002,1163,1127.8,873.29,882.24,71,25.97,29.7,22.3,37.125,12,2,9,2883.33,21.39427,2883.33,0,0,0,0,25.04167,30.375,30.79167,0,21.34438,16.33,24.65031,26.33656,39
7/30/2002,1164,1014.21,427.18,725.53,71.3,25.33,28.6,22.2,34.25,12,2,9,2166.92,21.39427,2166.92,0,0,0,0,37.125,25.04167,30.375,0,21.56625,21.34438,16.33,24.65031,30
7/31/2002,1165,1542.31,642.59,843,68.8,25.64,30.7,20.4,29.8333,12,2,9,3027.9,21.39427,3027.9,1,0,0,0,34.25,37.125,25.04167,0.3333333,25.95938,21.56625,21.34438,16.33,39
8/1/2002,1166,1099.53,802.44,674.2,71.9,25.83,31.3,21.7,28,12,3,9,2576.17,20.58781,2576.17,1,1,0,0,29.83333,34.25,37.125,0.6666667,42.28938,25.95938,21.56625,21.34438,36
8/2/2002,1167,1243.76,1134.45,1067.52,77.3,24.71,28.7,21.9,35.6667,12,3,9,3445.73,20.58781,3445.73,0,1,1,0,28,29.83333,34.25,0.6666667,35.78844,42.28938,25.95938,21.56625,48
8/3/2002,1168,1515.92,1419.63,360.98,64.8,24.55,28.9,18.2,23.2917,12,3,10,3296.53,20.58781,3296.53,0,0,1,1,35.66667,28,29.83333,0.3333333,24.36188,35.78844,42.28938,25.95938,48
8/4/2002,1169,1862.25,739.61,1054.17,68.5,24.17,27.2,20.7,21.875,12,3,10,3656.03,20.58781,3656.03,0,0,0,1,23.29167,35.66667,28,0,22.03219,24.36188,35.78844,42.28938,51
8/5/2002,1170,1187.39,923.83,484.17,64.5,23.3,26.8,18.3,32.125,12,3,10,2595.39,20.58781,2595.39,0,0,0,0,21.875,23.29167,35.66667,0,28.91031,22.03219,24.36188,35.78844,35
8/6/2002,1171,1018.16,943.58,882.46,63.3,17.19,22,12.3,15.9167,12,3,10,2844.2,20.58781,2844.2,0,0,0,0,32.125,21.875,23.29167,0,19.59156,28.91031,22.03219,24.36188,40
8/8/2002,1173,957.3,491.11,389.03,56,19.92,25.4,13.9,23.6667,12,3,10,1837.44,20.58781,1837.44,0,0,0,0,18.54167,15.91667,32.125,0,24.20656,22.83094,19.59156,28.91031,27
8/9/2002,1174,1079.23,965.78,1071.98,58.5,21.48,27.1,14.2,19.5,12,3,10,3116.99,20.58781,3116.99,0,0,0,0,23.66667,18.54167,15.91667,0,27.57906,24.20656,22.83094,19.59156,44
8/10/2002,1175,1122.26,401.66,953.32,58.6,23.95,28.8,18.9,40.7917,12,3,11,2477.24,20.58781,2477.24,0,0,0,0,19.5,23.66667,18.54167,0,22.83094,27.57906,24.20656,22.83094,36
8/11/2002,1176,850.55,755.42,987.05,54,25.38,31.6,19,71.2083,12,3,11,2593.02,20.58781,2593.02,1,0,0,0,40.79167,19.5,23.66667,0.3333333,23.51875,22.83094,27.57906,24.20656,34
8/12/2002,1177,1286.33,1259.18,600.29,57.7,26.78,32.4,21.6,69.75,12,3,11,3145.8,20.58781,3145.8,1,1,0,0,71.20834,40.79167,19.5,0.6666667,36.25438,23.51875,22.83094,27.57906,43
8/13/2002,1178,952.75,886.1,1203.78,64.4,27.15,31.7,23.5,58.4583,12,3,11,3042.63,20.58781,3042.63,1,1,1,0,69.75,71.20834,40.79167,1,39.89312,36.25438,23.51875,22.83094,39
8/14/2002,1179,1620.56,1283.92,1591.38,62.8,27.84,35.2,21.4,47.125,12,3,11,4495.86,20.58781,4495.86,1,1,1,1,58.45833,69.75,71.20834,1,46.81562,39.89312,36.25438,23.51875,61
8/15/2002,1180,1486.56,696.19,650.51,73.6,25.78,29.1,24.2,41.6667,12,3,11,2833.26,20.58781,2833.26,0,1,1,1,47.125,58.45833,69.75,0.6666667,42.88844,46.81562,39.89312,36.25438,38
8/16/2002,1181,1701.51,1199.91,838.22,67.8,27.1,31.4,23.5,47.7917,12,3,11,3739.64,20.58781,3739.64,1,0,1,1,41.66667,47.125,58.45833,0.6666667,36.12125,42.88844,46.81562,39.89312,52
8/17/2002,1182,1228.81,848.66,622.56,62.6,24.33,28.9,19.6,29.4167,12,3,12,2700.03,20.58781,2700.03,0,1,0,1,47.79167,41.66667,47.125,0.3333333,22.72,36.12125,42.88844,46.81562,38
8/18/2002,1183,1453.12,730.92,556.84,58.3,26.76,31.6,21.8,40.875,12,3,12,2740.88,20.58781,2740.88,1,0,1,0,29.41667,47.79167,41.66667,0.6666667,15.81969,22.72,36.12125,42.88844,37
8/19/2002,1184,770.6,581.63,868.28,68.7,20.13,24.9,15.4,17.6667,12,3,12,2220.51,20.58781,2220.51,0,1,0,1,40.875,29.41667,47.79167,0.3333333,19.56937,15.81969,22.72,36.12125,32
8/20/2002,1185,1595.41,710.65,924.42,65.1,19.99,25.7,15.1,16.9583,12,3,12,3230.48,20.58781,3230.48,0,0,1,0,17.66667,40.875,29.41667,0.3333333,29.6425,19.56937,15.81969,22.72,45
8/21/2002,1186,1077.74,969.86,711.84,58.3,20.96,26.9,12.6,15.875,12,3,12,2759.44,20.58781,2759.44,0,0,0,1,16.95833,17.66667,40.875,0,30.3525,29.6425,19.56937,15.81969,40
8/22/2002,1187,1100.33,1339.74,994.24,80.5,18.53,20.1,15.6,10.1667,12,3,12,3434.31,20.58781,3434.31,0,0,0,0,15.875,16.95833,17.66667,0,35.83281,30.3525,29.6425,19.56937,47
8/23/2002,1188,1112.41,491.52,728.45,61.8,17.15,22.4,11.9,21.125,12,3,12,2332.38,20.58781,2332.38,0,0,0,0,10.16667,15.875,16.95833,0,23.00844,35.83281,30.3525,29.6425,35
8/24/2002,1189,2073.02,678.09,877.52,67.3,18.75,24.9,13.3,22.1667,12,3,13,3628.63,20.58781,3628.63,0,0,0,0,21.125,10.16667,15.875,0,23.47437,23.00844,35.83281,30.3525,51
8/25/2002,1190,1435.54,765.79,684.35,67.5,20.01,24.9,15.2,20.9167,12,3,13,2885.68,20.58781,2885.68,0,0,0,0,22.16667,21.125,10.16667,0,16.30781,23.47437,23.00844,35.83281,41
8/26/2002,1191,699.56,620.47,352.28,64.8,21.53,28,14.4,16.625,12,3,13,1672.31,20.58781,1672.31,0,0,0,0,20.91667,22.16667,21.125,0,20.45687,16.30781,23.47437,23.00844,23
8/27/2002,1192,1224.72,354.93,581.35,53.6,17.33,21.7,12.6,22.625,12,3,13,2161,20.58781,2161,0,0,0,0,16.625,20.91667,22.16667,0,17.99406,20.45687,16.30781,23.47437,31
8/28/2002,1193,1514.5,160.44,905.29,59,17.78,23.7,11.1,13.4348,12,3,13,2580.23,20.58781,2580.23,0,0,0,0,22.625,16.625,20.91667,0,21.1225,17.99406,20.45687,16.30781,35
8/29/2002,1194,1721.1,800.92,911.61,65.3,18.1,22.5,14.3,17.7917,12,3,13,3433.63,20.58781,3433.63,0,0,0,0,13.43478,22.625,16.625,0,28.4,21.1225,17.99406,20.45687,47
8/30/2002,1195,1162.09,1267.98,626.8,65.4,20.47,26.7,13.5,22.125,12,3,13,3056.87,20.58781,3056.87,0,0,0,0,17.79167,13.43478,22.625,0,31.17344,28.4,21.1225,17.99406,42
8/31/2002,1196,1160.89,649.37,699.21,56.2,19.8,25.7,13.2,23.5833,12,3,13,2509.47,20.58781,2509.47,0,0,0,0,22.125,17.79167,13.43478,0,17.79437,31.17344,28.4,21.1225,35
